patch_path,coordinates,slide_name,tissue_percentage,white_percentage,status
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2464_y224_l1_t0.42_w0.53.png,"(2464, 224, 1)",TCGA-AF-3400_read_adeno,0.4223533163265306,0.5266063456632653,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2688_y224_l1_t0.63_w0.33.png,"(2688, 224, 1)",TCGA-AF-3400_read_adeno,0.6330715880102041,0.33378507653061223,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2912_y224_l1_t0.88_w0.11.png,"(2912, 224, 1)",TCGA-AF-3400_read_adeno,0.8822544642857143,0.10706313775510204,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3136_y224_l1_t0.89_w0.11.png,"(3136, 224, 1)",TCGA-AF-3400_read_adeno,0.8915019132653061,0.10885682397959184,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3360_y224_l1_t0.64_w0.35.png,"(3360, 224, 1)",TCGA-AF-3400_read_adeno,0.6363998724489796,0.35128348214285715,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3584_y224_l1_t0.29_w0.70.png,"(3584, 224, 1)",TCGA-AF-3400_read_adeno,0.28691007653061223,0.7040417729591837,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x1120_y448_l1_t0.27_w0.73.png,"(1120, 448, 1)",TCGA-AF-3400_read_adeno,0.26869419642857145,0.7300103635204082,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x1344_y448_l1_t0.33_w0.67.png,"(1344, 448, 1)",TCGA-AF-3400_read_adeno,0.33183195153061223,0.6678890306122449,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x1568_y448_l1_t0.41_w0.59.png,"(1568, 448, 1)",TCGA-AF-3400_read_adeno,0.41117267219387754,0.5919164540816326,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2016_y448_l1_t0.47_w0.53.png,"(2016, 448, 1)",TCGA-AF-3400_read_adeno,0.4748684630102041,0.5255301339285714,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2240_y448_l1_t0.71_w0.28.png,"(2240, 448, 1)",TCGA-AF-3400_read_adeno,0.7119140625,0.2761280293367347,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2464_y448_l1_t0.72_w0.24.png,"(2464, 448, 1)",TCGA-AF-3400_read_adeno,0.7159398915816326,0.24174904336734693,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2688_y448_l1_t0.72_w0.24.png,"(2688, 448, 1)",TCGA-AF-3400_read_adeno,0.7174545599489796,0.2385204081632653,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x2912_y448_l1_t0.71_w0.26.png,"(2912, 448, 1)",TCGA-AF-3400_read_adeno,0.707389987244898,0.2640904017857143,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3136_y448_l1_t0.69_w0.30.png,"(3136, 448, 1)",TCGA-AF-3400_read_adeno,0.6877790178571429,0.29585857780612246,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3360_y448_l1_t0.64_w0.33.png,"(3360, 448, 1)",TCGA-AF-3400_read_adeno,0.6425980548469388,0.32565369897959184,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3584_y448_l1_t0.53_w0.44.png,"(3584, 448, 1)",TCGA-AF-3400_read_adeno,0.5310507015306123,0.44005102040816324,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x3808_y448_l1_t0.46_w0.51.png,"(3808, 448, 1)",TCGA-AF-3400_read_adeno,0.4574697066326531,0.5114596619897959,accepted
extracted_patches/adeno/TCGA-AF-3400_read_adeno/level_1/TCGA-AF-3400_read_adeno_x4032_y448_l1_t0.32_w0.65.png,"(4032, 448, 1)",TCGA-AF-3400_read_adeno,0.32216597576530615,0.6475007971938775,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_0/TCGA-A6-5657_coad_adeno_x4032_y224_l0_t0.56_w0.44.png,"(4032, 224, 0)",TCGA-A6-5657_coad_adeno,0.5587133290816326,0.44337930484693877,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y0_l1_t0.29_w0.72.png,"(896, 0, 1)",TCGA-A6-5657_coad_adeno,0.28567442602040816,0.7191286670918368,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y224_l1_t0.54_w0.47.png,"(896, 224, 1)",TCGA-A6-5657_coad_adeno,0.5438058035714286,0.47201849489795916,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1120_y224_l1_t0.53_w0.50.png,"(1120, 224, 1)",TCGA-A6-5657_coad_adeno,0.5309510522959183,0.49948182397959184,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1792_y224_l1_t0.40_w0.60.png,"(1792, 224, 1)",TCGA-A6-5657_coad_adeno,0.40176578443877553,0.5956234056122449,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2016_y224_l1_t0.77_w0.22.png,"(2016, 224, 1)",TCGA-A6-5657_coad_adeno,0.7698102678571429,0.21934789540816327,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2240_y224_l1_t0.76_w0.23.png,"(2240, 224, 1)",TCGA-A6-5657_coad_adeno,0.7556401466836735,0.2346141581632653,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2464_y224_l1_t0.70_w0.29.png,"(2464, 224, 1)",TCGA-A6-5657_coad_adeno,0.7040617028061225,0.29464285714285715,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2688_y224_l1_t0.75_w0.24.png,"(2688, 224, 1)",TCGA-A6-5657_coad_adeno,0.7504982461734694,0.2408123405612245,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2912_y224_l1_t0.64_w0.35.png,"(2912, 224, 1)",TCGA-A6-5657_coad_adeno,0.6372568558673469,0.35349569515306123,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y448_l1_t0.61_w0.41.png,"(896, 448, 1)",TCGA-A6-5657_coad_adeno,0.6110491071428571,0.4112523915816326,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1120_y448_l1_t0.50_w0.54.png,"(1120, 448, 1)",TCGA-A6-5657_coad_adeno,0.4991430165816326,0.5440848214285714,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1344_y448_l1_t0.57_w0.47.png,"(1344, 448, 1)",TCGA-A6-5657_coad_adeno,0.5678411989795918,0.46896922831632654,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1568_y448_l1_t0.39_w0.62.png,"(1568, 448, 1)",TCGA-A6-5657_coad_adeno,0.3930564413265306,0.6169084821428571,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1792_y448_l1_t0.77_w0.27.png,"(1792, 448, 1)",TCGA-A6-5657_coad_adeno,0.7703882334183674,0.2666613520408163,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2016_y448_l1_t0.73_w0.28.png,"(2016, 448, 1)",TCGA-A6-5657_coad_adeno,0.7282166772959183,0.2763671875,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2240_y448_l1_t0.73_w0.27.png,"(2240, 448, 1)",TCGA-A6-5657_coad_adeno,0.7297512755102041,0.2673190369897959,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2464_y448_l1_t0.79_w0.23.png,"(2464, 448, 1)",TCGA-A6-5657_coad_adeno,0.7897600446428571,0.2337970344387755,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2688_y448_l1_t0.77_w0.22.png,"(2688, 448, 1)",TCGA-A6-5657_coad_adeno,0.7658840880102041,0.22472895408163265,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2912_y448_l1_t0.77_w0.22.png,"(2912, 448, 1)",TCGA-A6-5657_coad_adeno,0.7667211415816326,0.22441007653061223,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y672_l1_t0.64_w0.38.png,"(896, 672, 1)",TCGA-A6-5657_coad_adeno,0.6425183354591837,0.37942442602040816,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1120_y672_l1_t0.55_w0.49.png,"(1120, 672, 1)",TCGA-A6-5657_coad_adeno,0.5527144451530612,0.49376195790816324,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1344_y672_l1_t0.49_w0.55.png,"(1344, 672, 1)",TCGA-A6-5657_coad_adeno,0.49296476403061223,0.5481305803571429,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1568_y672_l1_t0.49_w0.55.png,"(1568, 672, 1)",TCGA-A6-5657_coad_adeno,0.48947704081632654,0.552375637755102,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1792_y672_l1_t0.64_w0.40.png,"(1792, 672, 1)",TCGA-A6-5657_coad_adeno,0.6443917410714286,0.4008091517857143,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2016_y672_l1_t0.79_w0.23.png,"(2016, 672, 1)",TCGA-A6-5657_coad_adeno,0.7868702168367347,0.23112643494897958,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2240_y672_l1_t0.81_w0.22.png,"(2240, 672, 1)",TCGA-A6-5657_coad_adeno,0.8062420280612245,0.21884964923469388,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2464_y672_l1_t0.80_w0.21.png,"(2464, 672, 1)",TCGA-A6-5657_coad_adeno,0.7953603316326531,0.2119937818877551,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2688_y672_l1_t0.78_w0.21.png,"(2688, 672, 1)",TCGA-A6-5657_coad_adeno,0.7811702806122449,0.21103714923469388,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2912_y672_l1_t0.75_w0.24.png,"(2912, 672, 1)",TCGA-A6-5657_coad_adeno,0.7505580357142857,0.2375438456632653,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y896_l1_t0.58_w0.45.png,"(896, 896, 1)",TCGA-A6-5657_coad_adeno,0.5752750318877551,0.4528260522959184,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1120_y896_l1_t0.58_w0.46.png,"(1120, 896, 1)",TCGA-A6-5657_coad_adeno,0.5834064094387755,0.4637874681122449,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1344_y896_l1_t0.35_w0.68.png,"(1344, 896, 1)",TCGA-A6-5657_coad_adeno,0.3513233418367347,0.6838129783163265,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1568_y896_l1_t0.50_w0.54.png,"(1568, 896, 1)",TCGA-A6-5657_coad_adeno,0.5019132653061225,0.5392020089285714,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1792_y896_l1_t0.65_w0.40.png,"(1792, 896, 1)",TCGA-A6-5657_coad_adeno,0.6513273278061225,0.3969228316326531,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2016_y896_l1_t0.85_w0.18.png,"(2016, 896, 1)",TCGA-A6-5657_coad_adeno,0.8464604591836735,0.17805325255102042,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2240_y896_l1_t0.82_w0.20.png,"(2240, 896, 1)",TCGA-A6-5657_coad_adeno,0.8228635204081632,0.19963727678571427,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2464_y896_l1_t0.83_w0.17.png,"(2464, 896, 1)",TCGA-A6-5657_coad_adeno,0.8309151785714286,0.17117745535714285,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2688_y896_l1_t0.83_w0.16.png,"(2688, 896, 1)",TCGA-A6-5657_coad_adeno,0.8345623405612245,0.1647002551020408,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2912_y896_l1_t0.82_w0.18.png,"(2912, 896, 1)",TCGA-A6-5657_coad_adeno,0.8217873086734694,0.1765186543367347,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x3136_y896_l1_t0.34_w0.66.png,"(3136, 896, 1)",TCGA-A6-5657_coad_adeno,0.33767139668367346,0.6581632653061225,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x896_y1120_l1_t0.70_w0.32.png,"(896, 1120, 1)",TCGA-A6-5657_coad_adeno,0.7040816326530612,0.317562181122449,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1120_y1120_l1_t0.67_w0.39.png,"(1120, 1120, 1)",TCGA-A6-5657_coad_adeno,0.6655373086734694,0.38516422193877553,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1344_y1120_l1_t0.37_w0.67.png,"(1344, 1120, 1)",TCGA-A6-5657_coad_adeno,0.3717713647959184,0.6681481186224489,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1568_y1120_l1_t0.38_w0.66.png,"(1568, 1120, 1)",TCGA-A6-5657_coad_adeno,0.3797632334183674,0.6576251594387755,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x1792_y1120_l1_t0.66_w0.38.png,"(1792, 1120, 1)",TCGA-A6-5657_coad_adeno,0.6577248086734694,0.3796237244897959,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2016_y1120_l1_t0.81_w0.20.png,"(2016, 1120, 1)",TCGA-A6-5657_coad_adeno,0.8075573979591837,0.20452008928571427,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2240_y1120_l1_t0.82_w0.19.png,"(2240, 1120, 1)",TCGA-A6-5657_coad_adeno,0.8201530612244898,0.1908282844387755,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2464_y1120_l1_t0.79_w0.21.png,"(2464, 1120, 1)",TCGA-A6-5657_coad_adeno,0.7937460140306123,0.20868542729591838,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2688_y1120_l1_t0.80_w0.21.png,"(2688, 1120, 1)",TCGA-A6-5657_coad_adeno,0.7971739477040817,0.21488360969387754,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x2912_y1120_l1_t0.76_w0.23.png,"(2912, 1120, 1)",TCGA-A6-5657_coad_adeno,0.7649473852040817,0.2337372448979592,accepted
extracted_patches/adeno/TCGA-A6-5657_coad_adeno/level_1/TCGA-A6-5657_coad_adeno_x3136_y1120_l1_t0.63_w0.37.png,"(3136, 1120, 1)",TCGA-A6-5657_coad_adeno,0.6301219706632653,0.3657326211734694,accepted
extracted_patches/adeno/TCGA-A6-3810_coad_adeno/level_1/TCGA-A6-3810_coad_adeno_x2240_y0_l1_t0.26_w0.74.png,"(2240, 0, 1)",TCGA-A6-3810_coad_adeno,0.2575135522959184,0.7418088329081632,accepted
extracted_patches/adeno/TCGA-A6-3810_coad_adeno/level_1/TCGA-A6-3810_coad_adeno_x1568_y224_l1_t0.29_w0.71.png,"(1568, 224, 1)",TCGA-A6-3810_coad_adeno,0.28744818239795916,0.7097815688775511,accepted
extracted_patches/adeno/TCGA-A6-3810_coad_adeno/level_1/TCGA-A6-3810_coad_adeno_x1792_y224_l1_t0.87_w0.13.png,"(1792, 224, 1)",TCGA-A6-3810_coad_adeno,0.8709741709183674,0.1291454081632653,accepted
extracted_patches/adeno/TCGA-A6-3810_coad_adeno/level_1/TCGA-A6-3810_coad_adeno_x2016_y224_l1_t0.99_w0.02.png,"(2016, 224, 1)",TCGA-A6-3810_coad_adeno,0.9871253188775511,0.01572464923469388,accepted
